review_title,cust_rating,cust_review_text,date_experience,comment_length,sentiment
Awful customer experience,1,awful experience point make order place order pair trail run shoe nearly month ago pay express delivery day date come pass contact nike explain due covid delivery time extend fully understand refund express delivery fee week later still hear anything nike delivery detail sit queue talk online advisor im tell shoe leave warehouse expect delivery date due covid im start feel use excuse request order cancel im tell refund day refund receive day contact tell refund fail process art supervisor email advise receive nothing spam regular email day receive refund well see one actually come needless say nike lose customer use buy advise others use product customer service absolutely pathetic,2020-05-14T14:12:07.000Z,1183,-0.196875
Customer services are a bit of a…,3,customer service bite nightmare get hold quality product vary find sometimes excellent mainly trainer time certain item clothe bobble quite soon buyingwashing,2020-05-14T13:52:09.000Z,247,0.2511904761904762
I have bought two trousers from Nike in…,3,buy two trouser nike past year get small bubble soon also air max buy leisure time get hole outsole less month however happy kyrie irving basketball shoe basketball short light,2020-05-14T09:06:23.000Z,301,0.14222222222222222
Lack of accommodation for disabled athlete,1,sister three teenage son play competitive sport loyal nike consumer reach nike inquire ability special order cleat son cerebral palsy play soccer due disability need two different size shoe lead sister single mother buy two pair shoe regularly accommodate shoe size difference rapid growth yearold tall nike deny willingness accommodate special order provide support nephew disability need continue engage sport huge confidence booster loyal nike consumer family disappoint nike lack responsiveness especially give large platform advertisement nike give support athlete background search brand will support need athlete famous disable one,2020-05-14T02:16:55.000Z,1053,0.10410052910052908
"Poor Service, Even Poorer Delivery Times",1,order month ago receive email order confirmation wait queue freeze wait next day wait chat queue position tell hadnt even ship yet possibly wont end next week add another week arrival time poor communication customer service wait time even longer delivery time,2020-05-13T09:25:48.000Z,425,-0.1625
I tried to order a pair of shoes,1,try order pair shoe transaction would go try least x call customer support man phone put hold minute search order number come back act like hear hang upmy card work fine order pair another site star,2020-05-13T09:23:49.000Z,411,0.023333333333333338
Hopeless service. Do not recommend.,1,unbelievably difficult communicate respond email horrendously long call wait time return label small use know problem yet still produce replacement arrive poor notification order update delay dispatch etc frustratingly hateful service one use expect much top brand,2020-05-13T07:32:27.000Z,411,-0.07777777777777779
Appalling service,1,poor delivery experience notification delivery take month reach disappoint say least reliable carrier may help better experience order multiple parcel come australia post week add receive email say order would late day delivery already day late different carrier customer choose would helpful,2020-05-13T05:39:23.000Z,465,-0.06700000000000002
Pointless ordering through nike.com,1,pointless order nikecom order sit status month charge cc drop confirm customer service still order go get im graveseriously dont waste time must outsource site india like outsource shoe china im go switch brand shoe arent worth headache cause,2020-05-13T04:40:51.000Z,442,0.06999999999999999
Extremely long time to receive my…,1,extremely long time receive purchase item ive order thing china recently receive package expect delivery date never order website im disappoint nike time still wear brand wont purchase via website,2020-05-13T00:47:30.000Z,297,-0.28125
WHAT HAPPENED TO NIKE RUNNING LINE,1,happen nike run line shoe become total crap theyre fit small make cheap fill like wear wooden cofins foot wrong nike designer design specifically odyssey react shield sneaker epic react flyknit run sneaker shoe total nike please return collection use nike fan,2020-05-12T18:07:55.000Z,398,-0.07222222222222223
